Inventory with related information;;;;;;;;;;Characterization factors (CFs) by impact category;;;;;;;;;;;;;;;;Global NF by impact category ;;;;;;;;;;;;;;;
Flow name;Flow name original;Substance name as commonly in the statistics;Additional Specification (e.g. Emission source);Compartment;Compartment (class 2);Global inventory 2010;Unit;Source;UUID;Climate change;Ozone depletion;Human toxicity, cancer;Human toxicity, non-cancer;Particulate matter;Ionising radiation ;Photochemical ozone formation ;Acidification;Terrestrial eutrophication;Freshwater eutrophication;Marine Eutrophication;Land use;Ecotoxicity freshwater;Water use;Resource depletion, fossils;Resource depletion, minerals and metals;Climate change;Ozone depletion;Human toxicity, cancer;Human toxicity, non-cancer;Particulate matter;Ionising radiation ;Photochemical ozone formation ;Acidification;Terrestrial eutrophication;Freshwater eutrophication;Marine Eutrophication;Land use;Ecotoxicity freshwater;Water use;Resource depletion, fossils;Resource depletion, minerals and metals
pentachlorobenzene;pentachlorobenzene;Pentachlorobenzene;Industrial releases;emissions to water;emissions to water, unspecified;2.88E+05;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);fe0acd60-3ddc-11dd-a2a0-0050c2490048;;;;6.68E-05;;;;;;;;;5.56E+04;;;;;;;1.93E+01;;;;;;;;;1.60E+10;;;
pentachloronitrobenzene;pentachloronitrobenzene;Quintozene;Pesticide;emissions to air;emissions to air, unspecified;1.06E+06;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-a2d1-0050c2490048;;;6.39E-06;2.83E-05;;;;;;;;;5.76E+03;;;;;;6.75E+00;2.99E+01;;;;;;;;;6.08E+09;;;
pentachloronitrobenzene;pentachloronitrobenzene;Quintozene;Pesticide;emissions to soil;emissions to soil, unspecified;1.41E+06;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-a2d0-0050c2490048;;;1.74E-06;7.69E-06;;;;;;;;;1.73E+03;;;;;;2.45E+00;1.08E+01;;;;;;;;;2.43E+09;;;
pentachloronitrobenzene;pentachloronitrobenzene;Quintozene;Pesticide;emissions to water;emissions to water, unspecified;7.04E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-a2d7-0050c2490048;;;5.64E-06;2.50E-05;;;;;;;;;1.84E+05;;;;;;3.97E-01;1.76E+00;;;;;;;;;1.30E+10;;;
pentachlorophenol;pentachlorophenol;PCPs;Industrial releases;emissions to soil;emissions to soil, unspecified;1.64E+02;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);08a91e70-3ddc-11dd-9126-0050c2490048;;;7.64E-06;1.67E-05;;;;;;;;;1.01E+04;;;;;;1.26E-03;2.74E-03;;;;;;;;;1.66E+06;;;
pentachlorophenol;pentachlorophenol;Pentachlorophenol;;emissions to soil;emissions to soil, unspecified;0.00E+00;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);08a91e70-3ddc-11dd-9126-0050c2490048;;;7.64E-06;1.67E-05;;;;;;;;;1.01E+04;;;;;;0.00E+00;0.00E+00;;;;;;;;;0.00E+00;;;
pentachlorophenol;pentachlorophenol;Pentachlorophenol;Non-industrial releases;emissions to water;emissions to water, unspecified;4.54E+04;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);fe0acd60-3ddc-11dd-aa5b-0050c2490048;;;1.12E-05;2.44E-05;;;;;;;;;3.02E+05;;;;;;5.09E-01;1.11E+00;;;;;;;;;1.37E+10;;;
pentachlorophenol;pentachlorophenol;PCPs;Industrial releases;emissions to water;emissions to water, unspecified;1.45E+03;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);fe0acd60-3ddc-11dd-aa5b-0050c2490048;;;1.12E-05;2.44E-05;;;;;;;;;3.02E+05;;;;;;1.63E-02;3.55E-02;;;;;;;;;4.39E+08;;;
pentanal;pentanal;valeraldehyde;;emissions to air;emissions to air, unspecified;1.75E+08;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);08a91e70-3ddc-11dd-9b6f-0050c2490048;;;;7.42E-08;;;1.29E+00;;;;;;8.96E-01;;;;;;;1.30E+01;;;2.25E+08;;;;;;1.57E+08;;;
pentane;pentane;pentane;VOC;emissions to air;emissions to air, unspecified;5.06E+09;kg;global, from JRC datasource (EDGAR v4.3.2_VOC_spec);08a91e70-3ddc-11dd-a02e-0050c2490048;;;;2.49E-10;;;6.67E-01;;;;;;4.25E-04;;;;;;;1.26E+00;;;3.38E+09;;;;;;2.15E+06;;;
pentanol;pentanol;pentanol;;emissions to air;emissions to air, unspecified;5.91E+06;kg;;08a91e70-3ddc-11dd-9b30-0050c2490048;;;;;;;;;;;;;7.53E-01;;;;;;;;;;;;;;;;4.45E+06;;;
pentylbenzene;pentylbenzene;pentylbenzene;;emissions to air;emissions to air, unspecified;1.70E+07;kg;;3e0beb7e-cd6f-47dc-9899-6f6afb61a263;;;;;;;;;;;;;5.18E-01;;;;;;;;;;;;;;;;8.79E+06;;;
permethrin;permethrin;Permethrin;Pesticide;emissions to air;emissions to air, unspecified;2.87E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-9fed-0050c2490048;;;;5.14E-07;;;;;;;;;3.42E+04;;;;;;;1.48E-02;;;;;;;;;9.82E+08;;;
permethrin;permethrin;Permethrin;Pesticide;emissions to soil;emissions to soil, unspecified;3.83E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-9fe8-0050c2490048;;;;2.06E-08;;;;;;;;;9.12E+02;;;;;;;7.88E-04;;;;;;;;;3.49E+07;;;
permethrin;permethrin;Permethrin;Pesticide;emissions to water;emissions to water, unspecified;1.92E+03;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-a09a-0050c2490048;;;;7.95E-07;;;;;;;;;3.92E+06;;;;;;;1.52E-03;;;;;;;;;7.51E+09;;;
pfc-116;pfc-116 ;;;emissions to air;emissions to air, unspecified;1.86E+06;kg;EC-JRC/PBL, 2013 (EDGAR, v.4.2 FT2010);a19bf07e-e251-11e6-bf01-fe55135034f3;1.24E+04;;;1.72E-08;;;;;;;;;7.89E-02;;;;2.30E+10;;;3.19E-02;;;;;;;;;1.46E+05;;;
pfc-218;pfc-218 ;;;emissions to air;emissions to air, unspecified;3.79E+05;kg;EC-JRC/PBL, 2013 (EDGAR, v.4.2 FT2010);a19bff06-e251-11e6-bf01-fe55135034f3;9.29E+03;;;;;;;;;;;;;;;;3.52E+09;;;;;;;;;;;;;;;
pfc-31-10;pfc-31-10 ;;;emissions to air;emissions to air, unspecified;2.00E+04;kg;EC-JRC/PBL, 2013 (EDGAR, v.4.2 FT2010);a19c047e-e251-11e6-bf01-fe55135034f3;1.00E+04;;;;;;;;;;;;;;;;2.00E+08;;;;;;;;;;;;;;;
pfc-318;pfc-318 ;;;emissions to air;emissions to air, unspecified;2.02E+04;kg;EC-JRC/PBL, 2013 (EDGAR, v.4.2 FT2010);a19c088e-e251-11e6-bf01-fe55135034f3;1.02E+04;;;;;;;;;;;;;;;;2.06E+08;;;;;;;;;;;;;;;
pfc-41-12;pfc-41-12;;;emissions to air;emissions to air, unspecified;9.27E+00;kg;EC-JRC/PBL, 2013 (EDGAR, v.4.2 FT2010);a19c0cee-e251-11e6-bf01-fe55135034f3;9.22E+03;;;;;;;;;;;;;;;;8.54E+04;;;;;;;;;;;;;;;
pfc-51-14;pfc-51-14;;;emissions to air;emissions to air, unspecified;3.39E+05;kg;EC-JRC/PBL, 2013 (EDGAR, v.4.2 FT2010);a19c17e8-e251-11e6-bf01-fe55135034f3;8.62E+03;;;;;;;;;;;;;;;;2.92E+09;;;;;;;;;;;;;;;
phenanthrene;phenanthrene;phenanthrene;;emissions to air;emissions to air, unspecified;5.30E+07;kg;global, from Shen et al. 2013;fe0acd60-3ddc-11dd-9fdc-0050c2490048;;;3.43E-06;;;;;;;;;;3.58E+02;;;;;;1.82E+02;;;;;;;;;;1.90E+10;;;
phenmedipham;phenmedipham;Phenmedipham;Pesticide;emissions to air;emissions to air, unspecified;2.68E+06;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-9f7e-0050c2490048;;;;4.67E-07;;;;;;;;;3.49E+03;;;;;;;1.25E+00;;;;;;;;;9.36E+09;;;
phenmedipham;phenmedipham;Phenmedipham;Pesticide;emissions to soil;emissions to soil, unspecified;1.32E+07;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-aa39-0050c2490048;;;;7.79E-09;;;;;;;;;2.00E+02;;;;;;;1.03E-01;;;;;;;;;2.64E+09;;;
phenmedipham;phenmedipham;Phenmedipham;Pesticide;emissions to water;emissions to water, unspecified;1.79E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-aa3c-0050c2490048;;;;2.39E-07;;;;;;;;;1.40E+05;;;;;;;4.28E-02;;;;;;;;;2.51E+10;;;
phenol;phenol;phenol;;emissions to air;emissions to air, unspecified;1.71E+08;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);fe0acd60-3ddc-11dd-aa41-0050c2490048;;;0.00E+00;1.20E-07;;;;;;;;;3.36E+02;;;;;;0.00E+00;2.05E+01;;;;;;;;;5.74E+10;;;
phenol;phenols (as total c);;;emissions to water;emissions to water, unspecified;1.58E+07;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);08a91e70-3ddc-11dd-975d-0050c2490048;;;0.00E+00;8.79E-08;;;;;;;;;1.73E+04;;;;;;0.00E+00;1.39E+00;;;;;;;;;2.74E+11;;;
phorate;phorate;Phorate;Pesticide;emissions to air;emissions to air, unspecified;2.33E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);4d9a8790-3ddd-11dd-9827-0050c2490048;;;;7.69E-06;;;;;;;;;4.66E+04;;;;;;;1.79E+00;;;;;;;;;1.08E+10;;;
phorate;phorate;Phorate;Pesticide;emissions to soil;emissions to soil, unspecified;3.10E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);4d9a8790-3ddd-11dd-9826-0050c2490048;;;;2.62E-05;;;;;;;;;1.21E+06;;;;;;;8.12E+00;;;;;;;;;3.75E+11;;;
phorate;phorate;Phorate;Pesticide;emissions to water;emissions to water, unspecified;1.55E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-a04d-0050c2490048;;;;3.71E-05;;;;;;;;;4.31E+07;;;;;;;5.76E-01;;;;;;;;;6.69E+11;;;
phosalone;phosalone;Phosalone;Pesticide;emissions to air;emissions to air, unspecified;2.33E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);1f749932-d2bc-4681-aba5-7cd9765dd290;;;;2.01E-04;;;;;;;;;5.47E+04;;;;;;;4.67E+01;;;;;;;;;1.27E+10;;;
phosalone;phosalone;Phosalone;Pesticide;emissions to soil;emissions to soil, unspecified;3.10E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);014ee921-7052-4b58-bff6-2d223ee2514d;;;;2.67E-07;;;;;;;;;7.24E+03;;;;;;;8.27E-02;;;;;;;;;2.25E+09;;;
phosalone;phosalone;Phosalone;Pesticide;emissions to water;emissions to water, unspecified;1.55E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);205e8e1c-5799-4ede-81c0-7f2710fb0fa5;;;;9.49E-06;;;;;;;;;5.91E+06;;;;;;;1.47E-01;;;;;;;;;9.17E+10;;;
phosmet;phosmet;Phosmet;Pesticide;emissions to air;emissions to air, unspecified;2.33E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-a052-0050c2490048;;;;3.55E-06;;;;;;;;;6.93E+04;;;;;;;8.27E-01;;;;;;;;;1.61E+10;;;
phosmet;phosmet;Phosmet;Pesticide;emissions to soil;emissions to soil, unspecified;3.10E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-a051-0050c2490048;;;;3.15E-06;;;;;;;;;2.33E+05;;;;;;;9.79E-01;;;;;;;;;7.25E+10;;;
phosmet;phosmet;Phosmet;Pesticide;emissions to water;emissions to water, unspecified;1.55E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-a058-0050c2490048;;;;1.03E-05;;;;;;;;;5.48E+06;;;;;;;1.60E-01;;;;;;;;;8.50E+10;;;
phosphamidon;phosphamidon;Phosphamidon;Pesticide;emissions to air;emissions to air, unspecified;2.33E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);4d9a8790-3ddd-11dd-9c0b-0050c2490048;;;0.00E+00;6.64E-05;;;;;;;;;1.66E+04;;;;;;0.00E+00;1.55E+01;;;;;;;;;3.86E+09;;;
phosphamidon;phosphamidon;Phosphamidon;Pesticide;emissions to soil;emissions to soil, unspecified;3.10E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);4d9a8790-3ddd-11dd-9c0a-0050c2490048;;;0.00E+00;2.55E-05;;;;;;;;;4.54E+04;;;;;;0.00E+00;7.90E+00;;;;;;;;;1.41E+10;;;
phosphamidon;phosphamidon;Phosphamidon;Pesticide;emissions to water;emissions to water, unspecified;1.55E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);4d9a8790-3ddd-11dd-9c11-0050c2490048;;;0.00E+00;1.04E-04;;;;;;;;;6.70E+05;;;;;;0.00E+00;1.61E+00;;;;;;;;;1.04E+10;;;
phosphorus;phosphorus;;;resource flow;non-renewable element resources from ground;1.22E+10;kg;USGS, 2011b;041f5cea-6556-11dd-ad8b-0800200c9a66;;;;;;;;;;;;;;;;5.52E-06;;;;;;;;;;;;;;;;6.74E+04
phosphorus;fertilizer, applied (p component);;;emissions to soil;emissions to soil, unspecified;1.58E+10;kg;Bouwman et al., 2013;601311d7-4d5c-4d49-b131-69b73793ad0f;;;;2.11E-10;;;;;;5.00E-02;;;4.37E-03;;;;;;;3.33E+00;;;;;;7.90E+08;;;6.90E+07;;;
phosphorus;manure, applied (p component);;;emissions to soil;emissions to soil, unspecified;1.88E+10;kg;Bouwman et al., 2013;601311d7-4d5c-4d49-b131-69b73793ad0f;;;;2.11E-10;;;;;;5.00E-02;;;4.37E-03;;;;;;;3.96E+00;;;;;;9.40E+08;;;8.21E+07;;;
phosphorus;phosphorus, total;;from agriculture;emissions to water;emissions to fresh water;5.82E+09;kg;Scherer & Pfister, 2015, FAOSTAT;631b2cb3-35e6-4c01-ab28-9b49dbb115df;;;;1.98E-09;;;;;;1.00E+00;;;2.03E+00;;;;;;;1.15E+01;;;;;;5.82E+09;;;1.18E+10;;;
phosphorus;phosphorus, total;;from wastewater treatment plants;emissions to water;emissions to fresh water;3.53E+09;kg;Sala et al., 2014, OECD, 2017;631b2cb3-35e6-4c01-ab28-9b49dbb115df;;;;1.98E-09;;;;;;1.00E+00;;;2.03E+00;;;;;;;7.00E+00;;;;;;3.53E+09;;;7.17E+09;;;
phoxim;phoxim;Phoxim;Pesticide;emissions to air;emissions to air, unspecified;2.33E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);08a91e70-3ddc-11dd-979c-0050c2490048;;;;1.69E-06;;;;;;;;;2.20E+03;;;;;;;3.93E-01;;;;;;;;;5.12E+08;;;
phoxim;phoxim;Phoxim;Pesticide;emissions to soil;emissions to soil, unspecified;3.10E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);08a91e70-3ddc-11dd-979b-0050c2490048;;;;1.87E-07;;;;;;;;;1.74E+02;;;;;;;5.82E-02;;;;;;;;;5.39E+07;;;
phoxim;phoxim;Phoxim;Pesticide;emissions to water;emissions to water, unspecified;1.55E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);08a91e70-3ddc-11dd-97a2-0050c2490048;;;;3.10E-05;;;;;;;;;4.82E+05;;;;;;;4.80E-01;;;;;;;;;7.47E+09;;;
picoxystrobin;picoxystrobine;;Fungicide;emissions to air;emissions to air, unspecified;1.09E+06;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);402ec0da-9be3-4ab5-bcda-ef2db6017d7f;;;;6.87E-07;;;;;;;;;1.05E+05;;;;;;;7.51E-01;;;;;;;;;1.15E+11;;;
picoxystrobin;picoxystrobine;;Fungicide;emissions to soil;emissions to soil, unspecified;1.46E+06;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);29b8a9ed-df42-42ec-857c-163349bb91b2;;;;6.79E-07;;;;;;;;;6.53E+05;;;;;;;9.90E-01;;;;;;;;;9.52E+11;;;
picoxystrobin;picoxystrobine;;Fungicide;emissions to water;emissions to water, unspecified;7.29E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);3001b891-704a-4add-9c59-4bbf3393ed23;;;;7.91E-07;;;;;;;;;7.93E+06;;;;;;;5.76E-02;;;;;;;;;5.78E+11;;;
pirimicarb;pirimicarb;Pirimicarb;Pesticide;emissions to air;emissions to air, unspecified;1.76E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-aa8d-0050c2490048;;;;5.85E-07;;;;;;;;;5.79E+03;;;;;;;1.03E-01;;;;;;;;;1.02E+09;;;
pirimicarb;pirimicarb;Pirimicarb;Pesticide;emissions to soil;emissions to soil, unspecified;2.34E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-aa8c-0050c2490048;;;;5.25E-07;;;;;;;;;4.07E+04;;;;;;;1.23E-01;;;;;;;;;9.54E+09;;;
pirimicarb;pirimicarb;Pirimicarb;Pesticide;emissions to water;emissions to water, unspecified;1.17E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);08a91e70-3ddc-11dd-97b1-0050c2490048;;;;7.52E-07;;;;;;;;;2.93E+05;;;;;;;8.80E-03;;;;;;;;;3.43E+09;;;
pirimiphos-methyl;pirimiphos-methyl;Pirimiphos-Methyl;Pesticide;emissions to air;emissions to air, unspecified;2.37E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);4d9a8790-3ddd-11dd-9bdf-0050c2490048;;;;2.60E-06;;;;;;;;;1.98E+05;;;;;;;6.14E-01;;;;;;;;;4.68E+10;;;
pirimiphos-methyl;pirimiphos-methyl;Pirimiphos-Methyl;Pesticide;emissions to soil;emissions to soil, unspecified;3.15E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);4d9a8790-3ddd-11dd-9bde-0050c2490048;;;;3.87E-08;;;;;;;;;4.60E+05;;;;;;;1.22E-02;;;;;;;;;1.45E+11;;;
pirimiphos-methyl;pirimiphos-methyl;Pirimiphos-Methyl;Pesticide;emissions to water;emissions to water, unspecified;1.58E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);4d9a8790-3ddd-11dd-9be5-0050c2490048;;;;1.33E-07;;;;;;;;;4.23E+07;;;;;;;2.09E-03;;;;;;;;;6.67E+11;;;
platinum;platinum;;;resource flow;non-renewable element resources from ground;1.92E+05;kg;BGS, 2017;041fab30-6556-11dd-ad8b-0800200c9a66;;;;;;;;;;;;;;;;2.22E+00;;;;;;;;;;;;;;;;4.26E+05
plutonium;Pu-238+Pu-239+Pu-240;;Reprocessing;emissions to air;emissions to air, unspecified;22295;kBq;;fe0acd60-3ddc-11dd-aa90-0050c2490048;;;;;;3.93E+00;;;;;;;;;;;;;;;;8.76E+04;;;;;;;;;;
polonium-210;Po-210 ;-;uranium mining and milling;emissions to air;emissions to air, unspecified;1486744800;kBq;;fe0acd60-3ddc-11dd-aa99-0050c2490048;;;;;;7.14E-02;;;;;;;;;;;;;;;;1.06E+08;;;;;;;;;;
polychlorinated biphenyls;polychlorinated biphenyls;PCBs Polychlorobiphenyles;;emissions to air;emissions to air, unspecified;4.91E+04;kg;;08a91e70-3ddc-11dd-97e4-0050c2490048;;;4.59E-05;;;;;;;;;;5.26E+02;;;;;;2.25E+00;;;;;;;;;;2.58E+07;;;
polycyclic aromatic hydrocarbons;polycyclic aromatic hydrocarbons;PAHs Polycyclic Aromatic Hydrocarbons;;emissions to air;emissions to air, unspecified;2.05E+07;kg;;fe0acd60-3ddc-11dd-aadf-0050c2490048;;;;1.10E-06;;;;;;;;;1.14E+03;;;;;;;2.27E+01;;;;;;;;;2.33E+10;;;
polycyclic aromatic hydrocarbons;polycyclic aromatic hydrocarbons;Polycyclic aromatic hydrocarbons (PAHs);Industrial releases;emissions to soil;emissions to soil, unspecified;8.81E+01;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);08a91e70-3ddc-11dd-9815-0050c2490048;;;;5.39E-08;;;;;;;;;3.96E+02;;;;;;;4.75E-06;;;;;;;;;3.49E+04;;;
polycyclic aromatic hydrocarbons;polycyclic aromatic hydrocarbons;Polycyclic Aromatic Hydrocarbons (PAH in EPER);Industrial releases;emissions to water;emissions to water, unspecified;4.21E+05;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);08a91e70-3ddc-11dd-9812-0050c2490048;;;;2.90E-07;;;;;;;;;2.39E+05;;;;;;;1.22E-01;;;;;;;;;1.01E+11;;;
polycyclic aromatic hydrocarbons;polycyclic aromatic hydrocarbons;Polycyclic aromatic hydrocarbons (PAHs);Industrial releases;emissions to water;emissions to water, unspecified;2.49E+05;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);08a91e70-3ddc-11dd-9812-0050c2490048;;;;2.90E-07;;;;;;;;;2.39E+05;;;;;;;7.22E-02;;;;;;;;;5.96E+10;;;
polycyclic aromatic hydrocarbons;polycyclic aromatic hydrocarbons;Polycyclic aromatic hydrocarbons (PAHs);Non-industrial releases;emissions to water;emissions to water, unspecified;5.36E+03;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);08a91e70-3ddc-11dd-9812-0050c2490048;;;;2.90E-07;;;;;;;;;2.39E+05;;;;;;;1.55E-03;;;;;;;;;1.28E+09;;;
potassium;potassium;;;resource flow;non-renewable element resources from ground;1.30E+10;kg;USGS, 2011b;041ff933-6556-11dd-ad8b-0800200c9a66;;;;;;;;;;;;;;;;1.60E-08;;;;;;;;;;;;;;;;2.09E+02
primisulfuron-methyl;primisulfuron;;Herbicide, Metabolite;emissions to air;emissions to air, unspecified;2.57E+03;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);f1025b6a-f4ff-403c-b37b-8abdbed6b064;;;;3.69E-05;;;;;;;;;6.27E+04;;;;;;;9.48E-02;;;;;;;;;1.61E+08;;;
primisulfuron-methyl;primisulfuron;;Herbicide, Metabolite;emissions to soil;emissions to soil, unspecified;1.27E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);6bc5cdfb-e2fb-450c-8807-c278ba427e03;;;;8.05E-06;;;;;;;;;7.03E+04;;;;;;;1.02E-01;;;;;;;;;8.92E+08;;;
primisulfuron-methyl;primisulfuron;;Herbicide, Metabolite;emissions to water;emissions to water, unspecified;1.72E+02;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);54dfc9cc-2b50-49ca-b092-8f8ed65a3df7;;;;1.26E-05;;;;;;;;;1.26E+06;;;;;;;2.16E-03;;;;;;;;;2.16E+08;;;
prochloraz;prochloraz;Prochloraz;Pesticide;emissions to air;emissions to air, unspecified;3.40E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-a0b9-0050c2490048;;;4.36E-06;5.26E-06;;;;;;;;;6.06E+04;;;;;;1.48E+00;1.79E+00;;;;;;;;;2.06E+10;;;
prochloraz;prochloraz;Prochloraz;Pesticide;emissions to soil;emissions to soil, unspecified;4.53E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);08a91e70-3ddc-11dd-97d2-0050c2490048;;;5.61E-06;5.54E-06;;;;;;;;;1.00E+05;;;;;;2.54E+00;2.51E+00;;;;;;;;;4.54E+10;;;
prochloraz;prochloraz;Prochloraz;Pesticide;emissions to water;emissions to water, unspecified;2.26E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-aa9d-0050c2490048;;;8.40E-05;8.30E-05;;;;;;;;;4.71E+06;;;;;;1.90E+00;1.88E+00;;;;;;;;;1.07E+11;;;
prohexadione-calcium;prohexadione;;Plant growth regulator;emissions to air;emissions to air, unspecified;8.87E+02;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);462e723e-5730-4ba3-94ce-7a2850c3be1c;;;;2.57E-07;;;;;;;;;7.81E+00;;;;;;;2.28E-04;;;;;;;;;6.92E+03;;;
prohexadione-calcium;prohexadione;;Plant growth regulator;emissions to soil;emissions to soil, unspecified;1.18E+03;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);9a0b36ea-7ab3-441b-9de0-401773c8f585;;;;9.58E-08;;;;;;;;;6.43E+01;;;;;;;1.13E-04;;;;;;;;;7.61E+04;;;
prohexadione-calcium;prohexadione;;Plant growth regulator;emissions to water;emissions to water, unspecified;5.91E+01;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);e1648438-1ecb-4d28-becb-7b053e245c8f;;;;9.51E-08;;;;;;;;;1.96E+02;;;;;;;5.62E-06;;;;;;;;;1.16E+04;;;
prohexadione-calcium;prohexadione-calcium;;Plant growth regulator;emissions to air;emissions to air, unspecified;1.20E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);462e723e-5730-4ba3-94ce-7a2850c3be1c;;;;2.57E-07;;;;;;;;;7.81E+00;;;;;;;3.07E-03;;;;;;;;;9.35E+04;;;
prohexadione-calcium;prohexadione-calcium;;Plant growth regulator;emissions to soil;emissions to soil, unspecified;1.60E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);9a0b36ea-7ab3-441b-9de0-401773c8f585;;;;9.58E-08;;;;;;;;;6.43E+01;;;;;;;1.53E-03;;;;;;;;;1.03E+06;;;
prohexadione-calcium;prohexadione-calcium;;Plant growth regulator;emissions to water;emissions to water, unspecified;7.98E+02;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);e1648438-1ecb-4d28-becb-7b053e245c8f;;;;9.51E-08;;;;;;;;;1.96E+02;;;;;;;7.59E-05;;;;;;;;;1.56E+05;;;
prometryn;prometryn;Prometryn;Pesticide;emissions to air;emissions to air, unspecified;9.05E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-a0bd-0050c2490048;;;;6.94E-07;;;;;;;;;3.09E+04;;;;;;;6.28E-01;;;;;;;;;2.80E+10;;;
prometryn;prometryn;Prometryn;Pesticide;emissions to soil;emissions to soil, unspecified;4.46E+06;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-a0bc-0050c2490048;;;;1.87E-07;;;;;;;;;2.91E+04;;;;;;;8.36E-01;;;;;;;;;1.30E+11;;;
